Date,arkk,tgt,unh
2018-07-26 16:00:00,46.5,79.86,257.0
2018-07-27 16:00:00,44.72,80.13,255.95
2018-07-30 16:00:00,43.6,81.21,253.84
2018-07-31 16:00:00,44.55,80.68,253.22
2018-08-01 16:00:00,44.73,78.95,253.37
2018-08-02 16:00:00,45.87,80.76,256.08
2018-08-03 16:00:00,45.47,81.45,257.22
2018-08-06 16:00:00,45.94,81.61,256.76
2018-08-07 16:00:00,46.6,82.24,257.65
2018-08-08 16:00:00,46.65,82.39,258.81
2018-08-09 16:00:00,46.82,82.62,261.59
2018-08-10 16:00:00,46.93,82.71,260.36
2018-08-13 16:00:00,46.61,82.06,260.91
2018-08-14 16:00:00,46.88,82.68,263.48
2018-08-15 16:00:00,45.92,80.69,260.61
2018-08-16 16:00:00,46.4,82.07,263.1
2018-08-17 16:00:00,45.83,83.04,262.33
2018-08-20 16:00:00,46.38,83.32,262.4
2018-08-21 16:00:00,47.37,83.27,261.69
2018-08-22 16:00:00,47.41,85.94,260.74
2018-08-23 16:00:00,47.34,86.71,261.42
2018-08-24 16:00:00,48.06,87.31,264.28
2018-08-27 16:00:00,48.88,86.6,267.08
2018-08-28 16:00:00,48.99,86.7,268.51
2018-08-29 16:00:00,49.63,87.63,269.0
2018-08-30 16:00:00,49.6,87.31,268.39
2018-08-31 16:00:00,49.7,87.5,268.46
2018-09-04 16:00:00,49.17,88.95,268.51
2018-09-05 16:00:00,47.99,88.6,267.64
2018-09-06 16:00:00,47.04,88.88,269.65
2018-09-07 16:00:00,46.73,88.74,268.28
2018-09-10 16:00:00,46.86,89.26,259.73
2018-09-11 16:00:00,47.43,88.8,261.04
2018-09-12 16:00:00,47.58,88.65,262.67
2018-09-13 16:00:00,47.94,88.08,265.49
2018-09-14 16:00:00,48.24,87.94,265.31
2018-09-17 16:00:00,47.28,87.28,263.87
2018-09-18 16:00:00,48.14,87.68,263.29
2018-09-19 16:00:00,48.11,87.16,265.33
2018-09-20 16:00:00,48.33,87.38,266.39
2018-09-21 16:00:00,47.16,87.31,266.67
2018-09-24 16:00:00,47.33,87.24,267.36
2018-09-25 16:00:00,47.77,87.31,263.51
2018-09-26 16:00:00,47.81,87.89,262.91
2018-09-27 16:00:00,48.21,87.51,264.65
2018-09-28 16:00:00,47.34,88.21,266.04
2018-10-01 16:00:00,47.41,88.47,269.1
2018-10-02 16:00:00,46.19,86.62,270.63
2018-10-03 16:00:00,46.28,85.97,270.9
2018-10-04 16:00:00,44.83,84.84,268.32
2018-10-05 16:00:00,43.98,84.52,269.2
2018-10-08 16:00:00,43.16,85.4,269.01
2018-10-09 16:00:00,43.36,85.66,270.11
2018-10-10 16:00:00,41.1,85.2,263.08
2018-10-11 16:00:00,40.7,82.8,257.12
2018-10-12 16:00:00,42.02,84.61,259.61
2018-10-15 16:00:00,41.64,84.6,260.25
2018-10-16 16:00:00,43.63,85.81,272.57
2018-10-17 16:00:00,43.37,84.42,267.3
2018-10-18 16:00:00,42.1,83.36,266.81
2018-10-19 16:00:00,41.32,82.02,265.3
2018-10-22 16:00:00,41.44,83.23,262.19
2018-10-23 16:00:00,41.76,82.67,264.86
2018-10-24 16:00:00,39.39,82.27,256.32
2018-10-25 16:00:00,41.23,83.83,264.24
2018-10-26 16:00:00,40.9,81.94,258.18
2018-10-29 16:00:00,40.49,84.1,256.52
2018-10-30 16:00:00,41.52,85.77,258.28
2018-10-31 16:00:00,42.58,83.63,261.35
2018-11-01 16:00:00,44.72,84.23,260.93
2018-11-02 16:00:00,45.48,84.41,261.01
2018-11-05 16:00:00,44.82,85.35,261.01
2018-11-06 16:00:00,44.83,85.59,263.54
2018-11-07 16:00:00,45.96,86.76,274.63
2018-11-08 16:00:00,45.24,87.6,276.65
2018-11-09 16:00:00,44.38,86.94,276.55
2018-11-12 16:00:00,42.76,85.47,272.38
2018-11-13 16:00:00,43.11,84.32,269.22
2018-11-14 16:00:00,42.59,83.13,264.96
2018-11-15 16:00:00,43.84,80.76,264.94
2018-11-16 16:00:00,43.67,79.68,271.11
2018-11-19 16:00:00,41.58,77.79,266.05
2018-11-20 16:00:00,40.82,69.03,261.5
2018-11-21 16:00:00,41.74,69.26,260.55
2018-11-23 13:00:00,41.71,67.35,261.62
2018-11-26 16:00:00,42.95,69.25,266.16
2018-11-27 16:00:00,42.53,71.38,271.15
2018-11-28 16:00:00,44.18,71.88,280.95
2018-11-29 16:00:00,44.05,71.17,282.55
2018-11-30 16:00:00,44.45,70.96,281.36
2018-12-03 16:00:00,45.53,72.34,286.33
2018-12-04 16:00:00,43.27,69.31,278.55
2018-12-06 16:00:00,43.54,69.54,276.85
2018-12-07 16:00:00,42.1,67.81,269.18
2018-12-10 16:00:00,42.54,68.32,266.53
2018-12-11 16:00:00,42.46,66.78,267.22
2018-12-12 16:00:00,43.31,67.79,270.64
2018-12-13 16:00:00,42.64,66.68,272.15
2018-12-14 16:00:00,41.77,67.17,265.02
2018-12-17 16:00:00,39.92,64.32,258.07
2018-12-18 16:00:00,39.89,65.31,252.97
2018-12-19 16:00:00,39.28,62.83,250.31
2018-12-20 16:00:00,37.82,61.7,242.44
2018-12-21 16:00:00,35.85,61.13,238.34
2018-12-24 13:00:00,35.34,61.55,232.94
2018-12-26 16:00:00,37.52,65.11,243.35
2018-12-27 16:00:00,36.4,64.71,245.97
2018-12-28 16:00:00,36.77,64.96,246.24
2018-12-31 16:00:00,37.19,66.09,249.12
2019-01-02 16:00:00,37.42,66.44,243.49
2019-01-03 16:00:00,36.19,65.53,236.85
2019-01-04 16:00:00,38.43,66.43,239.62
2019-01-07 16:00:00,40.1,69.68,240.08
2019-01-08 16:00:00,40.22,69.61,243.29
2019-01-09 16:00:00,41.48,70.29,243.64
2019-01-10 16:00:00,41.69,68.29,244.87
2019-01-11 16:00:00,41.78,69.61,247.67
2019-01-14 16:00:00,41.03,68.84,248.06
